close,date,high,low,open
1247.10999,2017-12-07,1264.625,1243.95996,1263.40002
1248.5,2017-12-08,1252.44995,1243.42505,1247.30005
1242.05005,2017-12-11,1251.62451,1240.76001,1248.10498
1244.55493,2017-12-12,1246.34497,1236.56006,1242.05005
1255.35498,2017-12-13,1257.15503,1240.33997,1244.55005
1253.0,2017-12-14,1259.15503,1250.55005,1255.34998
1255.45496,2017-12-15,1261.91003,1251.75854,1253.0
1262.25,2017-12-18,1264.04504,1252.78003,1255.505
1261.80005,2017-12-19,1265.56006,1259.20996,1262.255
1265.46497,2017-12-20,1267.97498,1261.45996,1261.80493
1266.65503,2017-12-21,1269.03955,1262.84998,1265.40503
1274.55493,2017-12-22,1276.30298,1265.04504,1266.55005
1282.90503,2017-12-26,1283.9751,1273.43005,1275.5
1287.5,2017-12-27,1289.20508,1281.36499,1283.00488
1294.95496,2017-12-28,1295.30005,1286.255,1287.5
1303.05005,2017-12-29,1307.65503,1293.92505,1295.10498
1317.40503,2018-01-02,1318.98999,1302.19995,1303.0
1313.18506,2018-01-03,1321.60999,1307.53503,1317.5
1322.80005,2018-01-04,1326.07996,1305.92505,1313.18506
1319.19995,2018-01-05,1323.48499,1313.59998,1322.7251
1319.80505,2018-01-08,1322.2085,1314.85999,1319.255
1312.65991,2018-01-09,1320.71497,1308.73499,1320.47498
1317.0,2018-01-10,1327.85999,1308.26501,1312.65991
1322.45496,2018-01-11,1324.19507,1315.79504,1317.0
1337.85498,2018-01-12,1339.45496,1321.17004,1322.38
1339.80493,2018-01-15,1344.80005,1335.20496,1337.255
1338.51501,2018-01-16,1342.35901,1331.93896,1339.80005
1326.28003,2018-01-17,1344.09497,1326.19495,1338.44995
1327.09998,2018-01-18,1333.21997,1324.29004,1327.25
1331.80493,2018-01-19,1338.16003,1326.41345,1326.94495
1333.85498,2018-01-22,1335.97998,1328.47998,1331.75488
1341.40503,2018-01-23,1341.85999,1331.43506,1333.84998
1358.44507,2018-01-24,1362.16003,1339.58008,1341.53003
1348.0,2018-01-25,1366.15002,1342.505,1358.43994
1349.48999,2018-01-26,1357.255,1344.68445,1347.94995
1339.90002,2018-01-29,1352.47498,1337.68005,1349.79504
1338.69507,2018-01-30,1349.005,1334.51501,1340.34998
1345.13501,2018-01-31,1347.65991,1332.63,1338.64001
1348.60498,2018-02-01,1351.08154,1337.31995,1345.12
1332.67993,2018-02-02,1350.22498,1327.51001,1348.79004
1339.59497,2018-02-05,1341.9751,1329.07495,1333.06494
1324.52002,2018-02-06,1346.1825,1320.26501,1339.6001
1318.505,2018-02-07,1332.41003,1311.20496,1324.20508
1318.90503,2018-02-08,1322.40503,1307.13501,1318.70496
1316.15503,2018-02-09,1322.83008,1311.20996,1318.94995
1322.95508,2018-02-12,1327.755,1314.25,1315.90503
1329.46997,2018-02-13,1331.15991,1321.65991,1322.67004
1350.57996,2018-02-14,1355.69995,1318.10999,1329.6001
1353.34497,2018-02-15,1357.22998,1348.5,1350.57996
1346.95508,2018-02-16,1361.79504,1344.84998,1353.53003
1346.45496,2018-02-19,1351.55493,1345.875,1347.15503
1329.25,2018-02-20,1348.30505,1328.54553,1346.45496
1324.65002,2018-02-21,1336.3501,1322.3999,1329.505
1332.15002,2018-02-22,1332.46045,1321.02551,1324.44995
1328.70508,2018-02-23,1332.26001,1325.86499,1332.19995
1333.45496,2018-02-26,1341.10498,1326.76001,1329.55493
1318.30005,2018-02-27,1336.83008,1313.495,1333.44995
1318.40503,2018-02-28,1322.57996,1315.66504,1318.55005
1317.05005,2018-03-01,1321.26245,1302.80005,1318.40002
1322.755,2018-03-02,1325.5,1315.27502,1316.94995
1320.05005,2018-03-05,1327.88,1317.58398,1322.90503
1334.55005,2018-03-06,1338.58496,1319.80005,1320.05493
1325.60498,2018-03-07,1340.70496,1322.25,1334.55493
1322.06995,2018-03-08,1329.14502,1319.10498,1325.62
1323.00488,2018-03-09,1325.245,1312.87903,1322.0
1323.07996,2018-03-12,1324.375,1315.13501,1323.66504
1326.42004,2018-03-13,1328.39453,1314.07104,1323.05005
1324.83496,2018-03-14,1330.10999,1321.52002,1326.42004
1316.30493,2018-03-15,1328.005,1315.02502,1324.79004
1314.35498,2018-03-16,1321.85498,1309.70544,1316.44995
1316.81494,2018-03-19,1319.70496,1307.81555,1314.20496
1311.40503,2018-03-20,1318.34497,1307.26001,1316.72998
1332.19495,2018-03-21,1336.745,1309.91003,1311.19995
1328.98999,2018-03-22,1335.02002,1324.80005,1332.20508
1347.20508,2018-03-23,1350.32495,1328.84998,1328.90503
1353.46997,2018-03-26,1355.98999,1343.54504,1347.5
1345.19995,2018-03-27,1356.93994,1339.90002,1353.53503
1324.89001,2018-03-28,1347.15503,1323.51501,1344.76501
1325.41003,2018-03-29,1328.43506,1321.32495,1325.1001
1325.6499,2018-03-30,1325.65002,1325.41003,1325.6499
1341.32007,2018-04-02,1344.93994,1324.84448,1325.60498
1332.87,2018-04-03,1342.58008,1328.90002,1341.18994
1333.25,2018-04-04,1348.32104,1331.58997,1332.55005
1326.63501,2018-04-05,1334.97253,1322.7251,1333.30005
1333.505,2018-04-06,1335.55005,1319.69995,1326.5
1336.32495,2018-04-09,1338.05005,1326.95996,1333.30493
1339.53003,2018-04-10,1342.68994,1331.125,1336.30005
1353.29797,2018-04-11,1365.34998,1338.1499,1339.55005
1334.84998,2018-04-12,1353.27502,1333.83997,1353.245
1345.40002,2018-04-13,1347.28503,1332.755,1335.0
1345.94995,2018-04-16,1350.58008,1340.30005,1346.90002
1347.51501,2018-04-17,1349.47754,1337.755,1345.8501
1349.34998,2018-04-18,1355.77502,1342.37,1347.22998
1345.59497,2018-04-19,1354.78003,1341.0,1349.375
1335.80493,2018-04-20,1346.40503,1335.02502,1345.69995
1324.83496,2018-04-23,1336.35498,1322.16003,1336.35498
1330.46497,2018-04-24,1332.79004,1322.05005,1324.90002
1323.39502,2018-04-25,1332.15503,1318.83008,1329.95496
1316.98499,2018-04-26,1326.67505,1315.34998,1323.125
1323.44995,2018-04-27,1325.47498,1315.5,1316.94995
1315.255,2018-04-30,1327.21252,1310.15002,1323.55493
1304.03503,2018-05-01,1316.44995,1301.7251,1315.65002
1304.875,2018-05-02,1313.80493,1303.69995,1303.80005
1312.07495,2018-05-03,1318.29504,1304.39001,1304.89502
1315.40503,2018-05-04,1315.68506,1308.0249,1312.07007
1314.245,2018-05-07,1319.06006,1310.28503,1315.15503
1314.60498,2018-05-08,1318.20508,1306.12,1314.17993
1312.77502,2018-05-09,1317.47498,1304.33496,1314.75
1321.375,2018-05-10,1322.92505,1310.06006,1312.56006
1318.34497,2018-05-11,1326.005,1317.32007,1321.55493
1313.56006,2018-05-14,1322.41003,1313.05505,1318.94507
1290.65002,2018-05-15,1314.92505,1288.76001,1313.61011
1290.81494,2018-05-16,1296.98499,1286.43994,1290.52002
1290.79004,2018-05-17,1294.5,1285.09497,1290.76001
1292.52502,2018-05-18,1294.28503,1286.16003,1290.79004
1292.53003,2018-05-21,1293.21497,1282.15991,1292.80493
1291.05005,2018-05-22,1296.42554,1287.97998,1292.495
1293.5,2018-05-23,1298.68005,1287.82495,1291.10498
1304.56006,2018-05-24,1306.70496,1292.71997,1293.40002
1301.71509,2018-05-25,1307.86755,1299.94995,1304.56006
1298.96997,2018-05-28,1301.56494,1295.505,1301.16504
1298.81995,2018-05-29,1307.02002,1292.6001,1298.97498
1301.41003,2018-05-30,1304.46497,1295.93506,1298.57007
1298.52502,2018-05-31,1306.72498,1296.90002,1301.40991
1293.56006,2018-06-01,1300.70496,1289.30005,1298.62
1291.94995,2018-06-04,1298.12,1290.19995,1293.51489
1296.19507,2018-06-05,1300.59998,1289.78503,1292.05005
1296.59497,2018-06-06,1301.90002,1293.87,1296.29004
1297.20496,2018-06-07,1303.45996,1294.72998,1296.53003
1299.30493,2018-06-08,1300.64001,1292.19995,1297.25
1300.32996,2018-06-11,1302.53003,1294.15503,1298.43506
1295.84998,2018-06-12,1302.12402,1292.69995,1300.33496
1299.41504,2018-06-13,1301.47998,1291.625,1295.85498
1302.18005,2018-06-14,1309.38,1297.56995,1299.5
1279.88501,2018-06-15,1303.19495,1275.44153,1302.58997
1278.42505,2018-06-18,1282.46497,1277.06653,1280.22998
1274.60498,2018-06-19,1284.14502,1270.47998,1278.17004
1268.02502,2018-06-20,1276.59998,1267.68994,1274.75
1267.01501,2018-06-21,1270.20496,1261.20496,1267.75
1269.55493,2018-06-22,1271.375,1266.73511,1267.13501
1265.55005,2018-06-25,1272.70508,1264.32495,1269.255
1258.94995,2018-06-26,1267.79504,1254.80005,1265.55005
1252.40002,2018-06-27,1260.13,1250.77502,1258.94995
1248.34998,2018-06-28,1254.36499,1245.98303,1252.3999
1253.30493,2018-06-29,1255.78503,1246.20203,1248.34998
1242.02502,2018-07-02,1254.28406,1239.70105,1252.55493
1252.75,2018-07-03,1256.94995,1237.98499,1242.05005
1257.90503,2018-07-04,1261.15503,1252.12402,1253.0
1257.72998,2018-07-05,1259.83105,1251.37,1257.90503
1255.20508,2018-07-06,1259.30493,1252.85498,1257.55493
1257.63989,2018-07-09,1266.005,1254.71497,1254.71497
1255.505,2018-07-10,1260.46997,1247.34009,1257.64502
1242.19995,2018-07-11,1256.97498,1241.54504,1255.57495
1247.30493,2018-07-12,1248.625,1241.38,1241.75
1241.40503,2018-07-13,1248.19507,1236.37,1247.30005
1240.95496,2018-07-16,1245.68506,1238.36499,1241.35498
1227.65002,2018-07-17,1245.07495,1226.14001,1240.94995
1227.18005,2018-07-18,1229.255,1221.13501,1227.59998
1222.91504,2018-07-19,1229.43005,1211.44507,1227.5
1231.82996,2018-07-20,1232.33997,1215.70496,1222.80005
1224.53003,2018-07-23,1235.29492,1222.28503,1231.93506
1224.53503,2018-07-24,1229.57007,1218.20496,1224.56995
1231.48999,2018-07-25,1234.25,1223.31006,1224.68005
1222.755,2018-07-26,1235.26501,1222.43506,1232.34998
1223.11499,2018-07-27,1227.48499,1217.63,1222.8999
1221.52002,2018-07-30,1225.16003,1219.09497,1223.11499
1223.83496,2018-07-31,1228.65002,1214.04004,1221.51001
1216.03503,2018-08-01,1224.90503,1215.82495,1224.06995
1207.89001,2018-08-02,1221.29504,1207.14502,1215.96997
1213.745,2018-08-03,1220.10498,1204.44507,1208.0
1207.41504,2018-08-06,1217.96497,1206.3501,1213.245
1211.03503,2018-08-07,1216.21497,1207.19995,1207.34998
1213.755,2018-08-08,1215.95496,1206.40002,1210.84998
1212.5,2018-08-09,1217.34998,1210.70996,1214.01001
1211.505,2018-08-10,1217.16003,1205.72998,1212.55493
1193.63501,2018-08-13,1213.91504,1191.69995,1211.65503
1194.02502,2018-08-14,1198.81006,1192.02502,1193.60999
1174.77502,2018-08-15,1194.77502,1173.17004,1194.0
1174.16003,2018-08-16,1182.15503,1160.26501,1174.8501
1184.85498,2018-08-17,1185.1499,1171.92004,1174.42993
1190.54504,2018-08-20,1190.92993,1182.86499,1184.20496
1195.90002,2018-08-21,1197.25,1187.76001,1190.45996
1195.79004,2018-08-22,1201.65503,1192.64001,1196.02502
1185.27002,2018-08-23,1196.70996,1183.84998,1195.84998
1205.85498,2018-08-24,1208.66992,1183.18994,1185.41992
1211.34497,2018-08-27,1212.5,1203.15002,1205.90503
1201.13501,2018-08-28,1214.39001,1199.68799,1211.25
1206.70496,2018-08-29,1207.35803,1200.38,1200.93994
1199.92004,2018-08-30,1207.93396,1196.32007,1206.63
1201.10498,2018-08-31,1209.0,1198.25,1200.005
1201.32007,2018-09-03,1204.0,1195.70996,1201.08997
1191.48499,2018-09-04,1202.06995,1189.66992,1201.42505
1196.78003,2018-09-05,1198.63501,1190.80005,1191.3501
1200.15503,2018-09-06,1207.07007,1195.3501,1196.69995
1196.3501,2018-09-07,1203.62,1193.51501,1200.1499
1195.91504,2018-09-10,1198.61499,1191.5,1195.755
1198.72498,2018-09-11,1199.52502,1187.78748,1195.84998
1206.18994,2018-09-12,1208.56006,1192.75,1198.54004
1201.51501,2018-09-13,1212.7749,1200.16992,1205.90002
1193.59998,2018-09-14,1208.63,1192.97498,1201.3999
1201.34998,2018-09-17,1204.875,1192.88501,1194.255
1198.35498,2018-09-18,1203.59998,1195.90991,1201.34998
1204.10498,2018-09-19,1206.27502,1197.65002,1198.3999
1207.18005,2018-09-20,1208.53503,1200.84998,1204.0
1199.30493,2018-09-21,1211.16504,1191.88501,1207.25
1198.81494,2018-09-24,1204.255,1194.495,1199.005
1201.21997,2018-09-25,1203.42004,1197.14502,1199.05005
1194.59998,2018-09-26,1202.55005,1190.59302,1201.15503
1182.81995,2018-09-27,1198.71497,1181.93506,1194.40503
1192.30493,2018-09-28,1193.94995,1180.78003,1182.77002
1189.005,2018-10-01,1192.55493,1184.64502,1192.15503
1203.35498,2018-10-02,1208.28198,1188.53003,1189.19995
1197.31995,2018-10-03,1208.37,1196.64502,1203.34998
1199.92505,2018-10-04,1206.78003,1196.06201,1197.34998
1202.77502,2018-10-05,1205.88,1197.30505,1199.81995
1188.01501,2018-10-08,1205.12,1182.91003,1203.22498
1189.82495,2018-10-09,1192.32996,1183.33997,1188.06006
1194.80005,2018-10-10,1195.09998,1185.38501,1189.7749
1224.51001,2018-10-11,1226.42505,1191.34497,1194.55005
1217.80493,2018-10-12,1224.69995,1215.90991,1224.30005
1226.95996,2018-10-15,1233.33997,1216.95996,1217.755
1224.70508,2018-10-16,1232.47998,1223.40503,1227.20996
1222.31006,2018-10-17,1229.57495,1220.64502,1224.84998
1225.8501,2018-10-18,1230.22498,1218.73499,1222.31494
1226.62,2018-10-19,1230.94995,1223.14502,1225.90002
1222.08997,2018-10-22,1229.63,1220.08008,1227.57495
1230.26001,2018-10-23,1239.81494,1221.81006,1222.30005
1233.755,2018-10-24,1234.70496,1225.64502,1230.2749
1232.16003,2018-10-25,1239.255,1228.17505,1233.85498
1233.2251,2018-10-26,1243.47998,1230.13501,1232.16003
1229.42505,2018-10-29,1235.45996,1224.35498,1233.27502
1223.01501,2018-10-30,1230.69995,1219.875,1229.5
1214.69507,2018-10-31,1223.58801,1212.005,1223.10999
1233.3501,2018-11-01,1237.46497,1214.08606,1214.66992
1232.84497,2018-11-02,1236.58008,1229.80005,1233.44995
1231.51501,2018-11-05,1235.20496,1226.84998,1232.65503
1226.94995,2018-11-06,1235.97998,1223.55505,1231.51001
1226.505,2018-11-07,1236.48999,1223.07495,1227.255
1224.0,2018-11-08,1227.45508,1220.125,1226.40503
1209.94995,2018-11-09,1224.84998,1206.79004,1224.0
1200.36499,2018-11-12,1211.56494,1200.26501,1208.78491
1202.07202,2018-11-13,1205.29504,1196.32495,1200.36011
1210.91504,2018-11-14,1216.66992,1197.72998,1202.22998
1213.40002,2018-11-15,1216.54492,1207.8999,1211.02002
1221.45508,2018-11-16,1225.39001,1213.17993,1213.35498
1224.16504,2018-11-19,1225.45508,1218.08496,1221.01501
1221.64502,2018-11-20,1228.83496,1220.02502,1224.16003
1226.005,2018-11-21,1230.11499,1219.82495,1221.75
1227.755,2018-11-22,1229.16504,1224.91992,1226.0
1223.05505,2018-11-23,1228.65503,1220.39001,1227.75
1222.27002,2018-11-26,1228.14001,1220.58997,1222.84497
1215.08997,2018-11-27,1225.34497,1211.96997,1222.44995
1221.21509,2018-11-28,1227.3999,1211.27002,1215.11011
1224.40002,2018-11-29,1229.05005,1220.58496,1221.20996
1222.60498,2018-11-30,1225.63501,1216.73499,1224.29004
1230.65503,2018-12-03,1234.995,1221.32495,1222.60498
1238.51501,2018-12-04,1242.05493,1230.51501,1230.65002
1237.25,2018-12-05,1239.39502,1233.38,1238.375
1237.61499,2018-12-06,1244.38794,1234.80505,1237.255
1248.35498,2018-12-07,1250.11694,1237.25,1237.755
1244.60498,2018-12-10,1251.03003,1241.67505,1248.80493
1243.30493,2018-12-11,1249.59998,1241.12,1244.59998
1245.69507,2018-12-12,1247.29504,1241.80005,1243.03503
1242.01501,2018-12-13,1246.88,1240.125,1245.68994
1238.375,2018-12-14,1243.11499,1232.97498,1242.01001
1245.76501,2018-12-17,1248.17505,1235.86597,1238.625
1249.42004,2018-12-18,1250.44995,1245.125,1245.77002
1243.19507,2018-12-19,1258.11499,1241.76501,1249.42004
1259.91992,2018-12-20,1266.55005,1232.71497,1243.18994
1256.10498,2018-12-21,1262.84497,1253.995,1259.91992
1269.33997,2018-12-24,1270.255,1255.60498,1256.10498
1269.81006,2018-12-25,1269.81006,1269.81006,1269.81006
1267.10498,2018-12-26,1279.16504,1264.14502,1266.6001
1275.64502,2018-12-27,1279.04004,1266.61902,1267.09998
1281.02502,2018-12-28,1282.21997,1274.23499,1275.64001
1282.3999,2018-12-31,1284.15503,1277.47998,1280.92505
1282.5,2019-01-01,1282.505,1279.75,1282.40503
1284.52002,2019-01-02,1288.87,1278.76001,1282.5
1294.22498,2019-01-03,1295.0,1284.5,1284.6499
1285.08496,2019-01-04,1298.61499,1276.71509,1294.22998
1289.19995,2019-01-07,1295.15503,1282.72498,1285.78503
1285.29004,2019-01-08,1290.34998,1279.32495,1289.19995
1293.44995,2019-01-09,1293.96997,1280.13989,1285.29004
1286.56006,2019-01-10,1297.14502,1286.18506,1293.45496
1287.63501,2019-01-11,1295.26501,1286.30005,1286.55005
1291.76001,2019-01-14,1295.93005,1287.55005,1289.75
1289.505,2019-01-15,1294.77002,1286.73499,1291.76489
1293.48999,2019-01-16,1295.22998,1287.94495,1289.5
1292.10498,2019-01-17,1295.43005,1288.73999,1293.55493
1281.70508,2019-01-18,1292.57996,1280.70496,1292.07996
1280.495,2019-01-21,1285.93994,1276.84497,1281.755
1285.09998,2019-01-22,1286.00146,1277.47998,1280.48999
1282.70496,2019-01-23,1286.63501,1278.73999,1285.21997
1281.20496,2019-01-24,1284.87,1276.88501,1282.69995
1303.23499,2019-01-25,1304.04504,1280.005,1281.20996
1303.23499,2019-01-28,1304.48499,1297.51489,1303.23499
1311.82495,2019-01-29,1312.08496,1302.78503,1303.44995
1320.04492,2019-01-30,1323.56006,1309.08496,1311.81995
1321.34497,2019-01-31,1326.37,1317.51501,1320.03491
1317.56494,2019-02-01,1323.63501,1316.18506,1321.35999
1312.495,2019-02-04,1319.18005,1308.64502,1317.46509
1315.35498,2019-02-05,1316.95508,1310.81494,1312.06006
1306.56006,2019-02-06,1315.88,1305.69995,1315.3501
1309.93506,2019-02-07,1311.995,1302.85999,1306.45508
1314.53491,2019-02-08,1315.70496,1307.83496,1310.10999
1308.29504,2019-02-11,1314.91003,1303.755,1314.38501
1311.005,2019-02-12,1314.84497,1306.55005,1308.30005
1306.19995,2019-02-13,1318.23499,1305.09998,1311.07495
1312.46997,2019-02-14,1314.47498,1302.40002,1306.25
1321.33496,2019-02-15,1322.66504,1311.40503,1312.55005
1326.56494,2019-02-18,1327.71997,1319.55505,1321.23499
1340.82495,2019-02-19,1341.92993,1322.81494,1326.56006
1338.56006,2019-02-20,1346.82495,1336.93506,1340.79004
1323.68506,2019-02-21,1341.61499,1321.05005,1338.56006
1328.30493,2019-02-22,1333.20996,1321.56006,1323.68005
1327.63501,2019-02-25,1332.77002,1325.22998,1328.65503
1328.98999,2019-02-26,1330.28503,1323.56494,1327.65002
1319.84497,2019-02-27,1330.96301,1316.745,1328.94995
1313.32495,2019-02-28,1327.39502,1312.65002,1319.84998
1293.40503,2019-03-01,1315.30505,1290.25,1313.31995
1286.83496,2019-03-04,1297.13501,1282.92505,1293.45496
1287.83997,2019-03-05,1289.69495,1281.23999,1286.89502
1286.38501,2019-03-06,1291.04004,1283.66504,1287.86499
1285.51501,2019-03-07,1289.13501,1280.63,1286.38
1298.35498,2019-03-08,1300.88,1285.23999,1285.44995
1294.09497,2019-03-11,1300.33496,1290.56494,1300.17004
1301.34497,2019-03-12,1302.31494,1292.09497,1293.46997
1309.03503,2019-03-13,1311.39001,1300.34998,1301.44995
1296.19995,2019-03-14,1310.43005,1292.89502,1309.13
1302.35498,2019-03-15,1306.47498,1294.06995,1296.20508
1303.20496,2019-03-18,1306.78003,1298.26501,1302.35498
1306.52002,2019-03-19,1311.06494,1302.38,1303.69995
1312.60498,2019-03-20,1317.16504,1298.625,1306.47998
1309.43994,2019-03-21,1320.48499,1303.29004,1312.5
1313.69995,2019-03-22,1315.02002,1306.90503,1309.44995
1321.83008,2019-03-25,1324.58997,1311.07495,1313.70496
1315.60999,2019-03-26,1323.34998,1312.77502,1321.82495
1309.71497,2019-03-27,1319.41504,1308.09497,1315.69995
1290.40002,2019-03-28,1312.40503,1288.60498,1310.03003
1292.3501,2019-03-29,1299.83496,1286.81995,1290.44995
1287.64001,2019-04-01,1297.1499,1286.53003,1292.35498
1292.51001,2019-04-02,1292.70508,1285.35498,1287.75
1289.47998,2019-04-03,1294.65503,1288.34009,1292.5
1292.08496,2019-04-04,1294.505,1280.97498,1289.88501
1291.51501,2019-04-05,1293.69495,1284.3999,1292.21997
1297.40002,2019-04-08,1303.78003,1291.35999,1291.35999
1303.97498,2019-04-09,1306.28491,1296.625,1297.40503
1308.08997,2019-04-10,1310.66504,1300.96997,1304.07495
1292.60498,2019-04-11,1309.28003,1289.66504,1308.08997
1290.505,2019-04-12,1295.89502,1290.08008,1292.6001
1287.83997,2019-04-15,1292.07495,1282.58997,1290.40503
1276.9751,2019-04-16,1288.80505,1273.03503,1287.94995
1273.85498,2019-04-17,1279.875,1273.08496,1276.8999
1275.68506,2019-04-18,1277.755,1271.19507,1273.96997
1275.80005,2019-04-19,1275.80493,1275.69995,1275.80493
1274.5,2019-04-22,1279.92505,1273.89502,1275.755
1272.375,2019-04-23,1276.62,1266.34998,1274.97998
1275.755,2019-04-24,1278.64001,1268.80005,1272.40002
1277.16003,2019-04-25,1282.77502,1273.32495,1275.6499
1286.05493,2019-04-26,1288.77002,1274.32996,1277.14001
1279.77502,2019-04-29,1287.26501,1278.13,1286.15503
1283.55493,2019-04-30,1286.26501,1279.80005,1279.8999
1276.60498,2019-05-01,1287.57495,1272.90002,1283.55005
1270.44995,2019-05-02,1282.42456,1266.33997,1276.69995
1278.90503,2019-05-03,1282.65002,1268.47998,1270.6499
1280.85498,2019-05-06,1285.89502,1277.09497,1278.90503
1284.48499,2019-05-07,1286.15002,1278.14502,1280.6001
1280.65991,2019-05-08,1291.56006,1279.32495,1284.44995
1284.03503,2019-05-09,1288.40002,1279.68005,1280.59009
1285.91504,2019-05-10,1289.54004,1283.19995,1284.0
1299.625,2019-05-13,1301.32996,1281.995,1285.86499
1296.98499,2019-05-14,1304.30005,1291.64001,1299.94995
1296.40503,2019-05-15,1300.94507,1292.94507,1296.88
1286.55005,2019-05-16,1298.83997,1284.14001,1296.40002
1277.7749,2019-05-17,1289.01001,1274.90503,1286.80005
1277.91504,2019-05-20,1279.09009,1273.72998,1277.77502
1274.86499,2019-05-21,1278.06006,1269.57996,1277.91003
1273.36499,2019-05-22,1277.38,1272.55005,1274.66504
1283.42004,2019-05-23,1287.35498,1272.84998,1273.1499
1284.7749,2019-05-24,1285.31494,1280.82007,1283.30005
1285.02502,2019-05-27,1288.95508,1283.67505,1284.80493
1279.43005,2019-05-28,1286.66003,1276.21497,1285.02002
1279.88501,2019-05-29,1285.64001,1279.14502,1279.3999
1287.81006,2019-05-30,1289.29504,1275.07007,1279.87
1305.45508,2019-05-31,1307.02502,1288.07996,1288.38
1325.38,2019-06-03,1328.05005,1305.30493,1305.40503
1325.42004,2019-06-04,1329.12,1319.92004,1325.30005
1330.29504,2019-06-05,1344.16504,1324.60498,1325.55005
1335.37,2019-06-06,1341.0,1327.31494,1330.48499
1340.65503,2019-06-07,1348.33496,1330.33496,1335.25
1328.48499,2019-06-10,1344.00488,1325.15002,1340.70496
1326.90503,2019-06-11,1329.94495,1319.93506,1328.0
1333.56006,2019-06-12,1338.47498,1326.08496,1326.8999
1342.35498,2019-06-13,1343.21497,1332.44995,1333.55005
1341.82495,2019-06-14,1358.30493,1337.72498,1342.34998
1339.65002,2019-06-17,1343.65503,1333.06494,1341.875
1346.73999,2019-06-18,1354.72498,1338.70996,1339.55493
1360.34497,2019-06-19,1362.65002,1341.38,1346.85999
1388.47998,2019-06-20,1394.83496,1357.67993,1360.34009
1399.755,2019-06-21,1411.91003,1382.54004,1388.38
1419.45508,2019-06-24,1421.55005,1399.35498,1399.55493
1423.375,2019-06-25,1439.53003,1412.0,1419.55005
1409.04004,2019-06-26,1424.52002,1401.80493,1423.30005
1409.875,2019-06-27,1412.23511,1398.42993,1409.04004
1409.45496,2019-06-28,1424.745,1405.59497,1409.75
1384.38501,2019-07-01,1409.40503,1381.83008,1409.40503
1418.48999,2019-07-02,1421.08496,1383.33008,1384.17993
1418.82495,2019-07-03,1437.88,1412.06006,1418.58008
1416.40503,2019-07-04,1421.76001,1410.30005,1418.72998
1399.44995,2019-07-05,1424.32495,1386.72998,1416.20496
1395.51501,2019-07-08,1407.68994,1391.90503,1398.70508
1397.66504,2019-07-09,1400.07007,1386.9,1395.30005
1418.90503,2019-07-10,1419.06494,1389.97498,1397.6499
1403.65002,2019-07-11,1427.28503,1400.85999,1418.94995
1415.75,2019-07-12,1417.05493,1402.96509,1403.84998
1414.30005,2019-07-15,1419.84009,1407.78003,1416.09998
1406.30493,2019-07-16,1418.40991,1400.8999,1414.34998
1426.495,2019-07-17,1426.85498,1400.15991,1406.34998
1445.96509,2019-07-18,1448.18005,1414.54492,1426.65002
1425.755,2019-07-19,1453.03003,1420.27502,1446.01001
1424.80005,2019-07-22,1430.11499,1422.31006,1425.40503
1417.67505,2019-07-23,1430.55005,1414.28503,1424.82495
1425.85999,2019-07-24,1429.55005,1416.42004,1417.76001
1414.30005,2019-07-25,1433.995,1411.10498,1425.77002
1418.91992,2019-07-26,1424.91003,1413.61499,1414.86499
1426.85498,2019-07-29,1428.23499,1414.68506,1418.77502
1430.86499,2019-07-30,1433.33997,1422.375,1426.69995
1412.63501,2019-07-31,1434.69995,1410.39502,1430.83496
1445.05005,2019-08-01,1446.10498,1400.57495,1413.94995
1440.60498,2019-08-02,1449.69995,1430.35498,1445.34998
1464.19995,2019-08-05,1469.85498,1436.66504,1440.60498
1474.40002,2019-08-06,1474.97498,1456.42505,1463.69995
1501.44995,2019-08-07,1510.58008,1472.30005,1474.55005
1501.05005,2019-08-08,1509.80005,1490.08008,1501.05005
1496.95508,2019-08-09,1509.65002,1494.81494,1501.0
1511.19995,2019-08-12,1520.03003,1487.38501,1497.00488
1501.5,2019-08-13,1535.13,1480.04504,1511.19995
1517.44495,2019-08-14,1524.15002,1494.25,1501.5
1523.28003,2019-08-15,1527.12,1507.96997,1516.34998
1513.45496,2019-08-16,1528.08496,1503.70508,1523.26001
1495.80493,2019-08-19,1513.30493,1493.25,1513.20496
1507.44995,2019-08-20,1508.67505,1493.03503,1495.80005
1502.55005,2019-08-21,1508.93506,1496.57495,1507.15002
1498.255,2019-08-22,1504.80005,1492.55005,1502.55005
1526.91992,2019-08-23,1530.27002,1493.52502,1498.05005
1527.31995,2019-08-26,1555.22998,1525.07495,1526.85498
1542.65002,2019-08-27,1544.72498,1525.69995,1527.27002
1539.05005,2019-08-28,1546.95996,1531.88,1542.75
1527.59998,2019-08-29,1550.43994,1519.70508,1539.0
1520.42505,2019-08-30,1533.23999,1516.90503,1527.6499
1529.30493,2019-09-02,1535.70508,1519.27002,1520.255
1547.66003,2019-09-03,1549.81494,1521.745,1529.30005
1552.55005,2019-09-04,1557.11499,1533.94495,1547.15002
1519.05005,2019-09-05,1553.09497,1506.40503,1552.55005
1506.95508,2019-09-06,1528.0,1502.65002,1519.05005
1498.95496,2019-09-09,1515.63501,1497.59998,1506.95496
1485.3999,2019-09-10,1501.19995,1484.3501,1499.05005
1497.31006,2019-09-11,1498.34998,1485.19995,1485.65002
1498.92004,2019-09-12,1524.32495,1489.30005,1497.20996
